strategy,ts_iso,ticker,sport,side,entry,contracts,pnl_usd,won,edge_pp,reason
Pure Value,2023-01-22T16:41:06.595Z,HIGHCHI-23JAN22-B33.5,Other,yes,0.5000,1,0.4800,1,4.4259307627357085,"Pure value: 4.4pp edge, 51% confidence"
Probability Arb,2023-01-20T02:20:50.159Z,HIGHCHI-23JAN20-T37,Other,no,0.1200,1,0.8700,1,84.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (84.0pp)"
Probability Arb,2023-01-19T17:55:48.518Z,HIGHCHI-23JAN19-B39.5,Other,no,0.1400,1,0.8500,1,80,"Probability arb: YES legs sum > 100%, fade rich leg (80.0pp)"
Probability Arb,2023-01-18T16:10:06.518Z,HIGHCHI-23JAN18-B40.5,Other,no,0.1900,1,0.7900,1,70,"Probability arb: YES legs sum > 100%, fade rich leg (70.0pp)"
Probability Arb,2023-01-18T17:00:26.481Z,HIGHCHI-23JAN18-B40.5,Other,no,0.1900,1,0.7900,1,70,"Probability arb: YES legs sum > 100%, fade rich leg (70.0pp)"
Probability Arb,2023-01-18T17:42:20.294Z,HIGHCHI-23JAN18-B40.5,Other,no,0.2200,1,0.7600,1,64.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (64.0pp)"
Probability Arb,2023-01-21T19:38:49.809Z,HIGHCHI-23JAN21-B33.5,Other,no,0.2200,1,0.7600,1,64.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (64.0pp)"
Probability Arb,2023-01-21T19:42:16.743Z,HIGHCHI-23JAN21-B33.5,Other,no,0.2400,1,0.7400,1,60.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (60.0pp)"
Probability Arb,2023-01-18T16:00:06.930Z,HIGHCHI-23JAN18-B40.5,Other,no,0.2500,1,0.7300,1,58.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (58.0pp)"
Probability Arb,2023-01-18T17:04:38.711Z,HIGHCHI-23JAN18-B40.5,Other,no,0.2500,1,0.7300,1,58.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (58.0pp)"
Probability Arb,2023-01-18T15:48:01.803Z,HIGHCHI-23JAN18-B40.5,Other,no,0.3100,1,0.6700,1,45.99999999999999,"Probability arb: YES legs sum > 100%, fade rich leg (46.0pp)"
Probability Arb,2023-01-18T15:50:06.717Z,HIGHCHI-23JAN18-B40.5,Other,no,0.3100,1,0.6700,1,45.99999999999999,"Probability arb: YES legs sum > 100%, fade rich leg (46.0pp)"
Probability Arb,2023-01-18T22:47:37.238Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6600,1,-0.6600,0,24,"Probability arb: YES legs sum > 100%, fade rich leg (24.0pp)"
Probability Arb,2023-01-18T22:59:12.617Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6600,1,-0.6600,0,24,"Probability arb: YES legs sum > 100%, fade rich leg (24.0pp)"
Probability Arb,2023-01-18T23:10:44.834Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6600,1,-0.6600,0,24,"Probability arb: YES legs sum > 100%, fade rich leg (24.0pp)"
Probability Arb,2023-01-18T15:20:06.436Z,HIGHCHI-23JAN18-B40.5,Other,no,0.3300,1,0.6500,1,42.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (42.0pp)"
Probability Arb,2023-01-18T15:40:06.489Z,HIGHCHI-23JAN18-B40.5,Other,no,0.3300,1,0.6500,1,42.00000000000001,"Probability arb: YES legs sum > 100%, fade rich leg (42.0pp)"
Probability Arb,2023-01-19T00:27:20.176Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6500,1,-0.6500,0,21.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (22.0pp)"
Probability Arb,2023-01-19T01:28:41.393Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6500,1,-0.6500,0,21.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (22.0pp)"
Probability Arb,2023-01-19T01:30:56.149Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6500,1,-0.6500,0,21.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (22.0pp)"
Probability Arb,2023-01-19T02:49:10.042Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6400,1,-0.6400,0,19.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (20.0pp)"
Probability Arb,2023-01-21T21:39:45.486Z,HIGHCHI-23JAN22-B33.5,Other,no,0.6400,1,-0.6400,0,19.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (20.0pp)"
Probability Arb,2023-01-19T03:14:43.857Z,HIGHCHI-23JAN19-B41.5,Other,no,0.6300,1,-0.6300,0,17.999999999999993,"Probability arb: YES legs sum > 100%, fade rich leg (18.0pp)"
Probability Arb,2023-01-21T22:09:50.311Z,HIGHCHI-23JAN22-B33.5,Other,no,0.6100,1,-0.6100,0,13.99999999999999,"Probability arb: YES legs sum > 100%, fade rich leg (14.0pp)"
Probability Arb,2023-01-21T21:54:43.398Z,HIGHCHI-23JAN22-B33.5,Other,no,0.6000,1,-0.6000,0,12.000000000000005,"Probability arb: YES legs sum > 100%, fade rich leg (12.0pp)"
Probability Arb,2023-01-22T02:22:21.653Z,HIGHCHI-23JAN22-B33.5,Other,no,0.5900,1,-0.5900,0,10.000000000000004,"Probability arb: YES legs sum > 100%, fade rich leg (10.0pp)"
Probability Arb,2023-01-19T23:19:35.468Z,HIGHCHI-23JAN20-B34.5,Other,no,0.5800,1,-0.5800,0,8.000000000000002,"Probability arb: YES legs sum > 100%, fade rich leg (8.0pp)"
Probability Arb,2023-01-18T15:10:06.543Z,HIGHCHI-23JAN18-B40.5,Other,no,0.4000,1,0.5800,1,27.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (28.0pp)"
Probability Arb,2023-01-18T15:30:07.962Z,HIGHCHI-23JAN18-B40.5,Other,no,0.4000,1,0.5800,1,27.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (28.0pp)"
Probability Arb,2023-01-18T15:23:04.648Z,HIGHCHI-23JAN18-B40.5,Other,no,0.4100,1,0.5700,1,25.999999999999996,"Probability arb: YES legs sum > 100%, fade rich leg (26.0pp)"
Probability Arb,2023-01-19T19:16:44.373Z,HIGHCHI-23JAN20-B34.5,Other,no,0.5600,1,-0.5600,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-19T21:06:39.562Z,HIGHCHI-23JAN20-B34.5,Other,no,0.5600,1,-0.5600,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-21T17:35:24.672Z,HIGHCHI-23JAN21-B33.5,Other,no,0.4200,1,0.5600,1,23.999999999999993,"Probability arb: YES legs sum > 100%, fade rich leg (24.0pp)"
Probability Arb,2023-01-19T14:41:55.947Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5400,1,-0.5400,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-19T17:55:22.815Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5400,1,-0.5400,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-20T00:54:30.479Z,HIGHCHI-23JAN20-B34.5,Other,no,0.5400,1,-0.5400,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-18T14:14:29.419Z,HIGHCHI-23JAN18-B40.5,Other,no,0.4400,1,0.5400,1,19.99999999999999,"Probability arb: YES legs sum > 100%, fade rich leg (20.0pp)"
Probability Arb,2023-01-20T00:12:52.630Z,HIGHCHI-23JAN20-B34.5,Other,no,0.5300,1,-0.5300,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-18T15:00:11.033Z,HIGHCHI-23JAN18-B40.5,Other,no,0.4600,1,0.5200,1,16.000000000000007,"Probability arb: YES legs sum > 100%, fade rich leg (16.0pp)"
Probability Arb,2023-01-18T19:45:10.505Z,APRPOTUS-23JAN20-T43.0,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-19T03:26:42.401Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-19T15:22:19.338Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-19T15:29:22.955Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-22T13:01:19.974Z,HIGHCHI-23JAN22-B33.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-22T13:18:51.366Z,HIGHCHI-23JAN22-B33.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-22T13:49:35.362Z,HIGHCHI-23JAN22-B33.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-22T16:41:06.595Z,HIGHCHI-23JAN22-B33.5,Other,no,0.5200,1,-0.5200,0,5,"Probability arb: YES legs sum > 100%, fade rich leg (5.0pp)"
Probability Arb,2023-01-18T13:28:25.614Z,HIGHCHI-23JAN18-B40.5,Other,no,0.4700,1,0.5100,1,14.000000000000007,"Probability arb: YES legs sum > 100%, fade rich leg (14.0pp)"
Probability Arb,2023-01-19T03:48:47.231Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5100,1,-0.5100,0,6,"Probability arb: YES legs sum > 100%, fade rich leg (6.0pp)"
Probability Arb,2023-01-19T14:04:45.043Z,APRPOTUS-23JAN20-T43.0,Other,no,0.5100,1,-0.5100,0,6,"Probability arb: YES legs sum > 100%, fade rich leg (6.0pp)"
Probability Arb,2023-01-19T17:03:15.220Z,HIGHCHI-23JAN19-B41.5,Other,no,0.5000,1,-0.5000,0,8.000000000000002,"Probability arb: YES legs sum > 100%, fade rich leg (8.0pp)"
